STOP_ID, LONGITUDE, LATITUDE, OBJECTID
"22370",144.818725,-37.804505,7628
"1920",144.827142,-37.787421,6768
"4690",144.826935,-37.787508,12899
"5272",144.818594,-37.802394,10978
"5702",144.818826,-37.801479,17833
"5697",144.824162,-37.791088,17827
"5141",144.824167,-37.790908,15679
"5696",144.824893,-37.789002,17826
"5104",144.8248,-37.789081,11456
"20092",144.818331,-37.800523,6338
"3278",144.826183,-37.785295,16487
"5698",144.822248,-37.792468,17828
"5142",144.822357,-37.792235,15680
"1909",144.825993,-37.785174,6756
"47585",144.820554,-37.79486,17270
"3772",144.81841,-37.798254,12838
"47586",144.820117,-37.794654,17271
"5271",144.818088,-37.798365,10977
"6870",144.822978,-37.788858,13096
"5699",144.820382,-37.792974,17829
"6998",144.822507,-37.789066,14996
"5211",144.820332,-37.792757,10922
"5700",144.81882,-37.795504,17832
"5246",144.818594,-37.795058,10951
"1887",144.823967,-37.784975,6054
"3277",144.823704,-37.785015,16486
"47587",144.817452,-37.794911,17272
"47588",144.817129,-37.794707,17273
"6869",144.81977,-37.789853,13094
"6997",144.819502,-37.790056,14995
"4691",144.821598,-37.784814,12900
"5014",144.821623,-37.784742,9467
"1854",144.822294,-37.783141,5272
"3276",144.822184,-37.783049,16485
"8127",144.875145,-37.811827,18176
"14899",144.877321,-37.806846,3963
"11573",144.877251,-37.806935,1236
"3810",144.882622,-37.795848,14398
"10241",144.879211,-37.801528,708
"3926",144.881169,-37.797805,16624
"14123",144.875428,-37.807912,3389
"14898",144.875314,-37.807937,3962
"5905",144.880612,-37.797813,11700
"14897",144.874022,-37.808607,3961
"2559",144.881195,-37.7953,9222
"40848",144.87171,-37.811602,13997
"11575",144.872934,-37.809309,1237
"22528",144.87175,-37.811414,7758
"3809",144.880375,-37.794997,14396
"23243",144.876628,-37.80131,8149
"5904",144.87811,-37.797534,11699
"14075",144.871125,-37.810213,3345
"3925",144.877524,-37.797397,16623
"2558",144.879023,-37.794225,9221
"3808",144.878561,-37.794099,14395
"8992",144.868792,-37.811559,13916
"40849",144.867885,-37.812687,13998
"23244",144.870451,-37.807578,8150
"40901",144.870268,-37.807638,14049
"10238",144.870882,-37.805225,704
"8991",144.86683,-37.812253,13915
"2557",144.877056,-37.793513,9220
"40900",144.870919,-37.804334,14048
"10239",144.871304,-37.803187,705
"14895",144.866304,-37.811982,3960
"3924",144.874399,-37.797052,16622
"5903",144.874194,-37.797084,11698
"40899",144.871433,-37.801865,14046
"10240",144.871533,-37.801137,707
"11577",144.864899,-37.812633,1238
"14076",144.864643,-37.812439,3346
"2556",144.875018,-37.793287,9219
"3807",144.874914,-37.793358,14389
"5902",144.872212,-37.796886,11697
"11578",144.863376,-37.813047,1239
"3923",144.871728,-37.796734,16621
"3806",144.873431,-37.793196,12858
"14894",144.862434,-37.813047,3959
"2555",144.872924,-37.793042,9218
"5901",144.869246,-37.796553,11696
"3922",144.868999,-37.796441,16620
"3801",144.870647,-37.792866,12857
"2554",144.870445,-37.792754,9217
"14121",144.894686,-37.803698,3387
"12016",144.889256,-37.812928,1644
"14073",144.894215,-37.8035,3344
"12015",144.889703,-37.810385,1643
"12012",144.891572,-37.80658,1640
"11403",144.892102,-37.805517,1067
"12011",144.892007,-37.805272,1639
"12014",144.889975,-37.808822,1642
"11402",144.892661,-37.803436,1066
"11378",144.892255,-37.803717,1044
"11404",144.890674,-37.806591,1068
"12013",144.890315,-37.806846,1641
"12017",144.886298,-37.813082,1645
"21198",144.891285,-37.803078,7128
"6017",144.891221,-37.802942,13394
"12018",144.884475,-37.812878,1646
"5789",144.889236,-37.802861,18381
"11405",144.887392,-37.80618,1069
"6023",144.883357,-37.813047,13401
"6018",144.888866,-37.802674,13395
"6446",144.883629,-37.812268,17941
"6445",144.883968,-37.810751,17940
"11570",144.889366,-37.800683,1234
"6022",144.883858,-37.810623,13400
"14902",144.889157,-37.800445,3967
"6444",144.884529,-37.807823,17939
"6021",144.884315,-37.807729,13399
"5875",144.884836,-37.806216,11187
"6020",144.884737,-37.805295,13398
"8129",144.8804,-37.812786,18178
"3902",144.888358,-37.798177,14851
"40842",144.88028,-37.812604,13991
"5884",144.888226,-37.798031,11196
"11571",144.885481,-37.802713,1235
"5907",144.88771,-37.798616,11702
"3928",144.887342,-37.798384,16626
"6019",144.884756,-37.802646,13396
"14901",144.884349,-37.802972,3966
"41062",144.88413,-37.802292,15496
"40844",144.878323,-37.812307,13993
"10242",144.883424,-37.802351,709
"8128",144.87785,-37.812182,18177
"3811",144.885668,-37.796129,14399
"5906",144.884371,-37.798232,11701
"3927",144.884352,-37.798105,16625
"2560",144.885366,-37.79597,9223
"14900",144.879767,-37.80553,3965
"14122",144.879534,-37.805733,3388
"40846",144.875516,-37.811978,13995
"6030",144.881338,-37.829628,13408
"6453",144.881354,-37.828673,17948
